-1.624363000000000001e+00,-6.392790000000000417e-01,-4.059967999999999577e+00
-1.629753999999999925e+00,-6.057670000000000554e-01,-4.073442000000000007e+00
-1.603224999999999900e+00,-6.384720000000000395e-01,-4.054840000000000444e+00
-1.619297999999999904e+00,-6.090459999999999763e-01,-4.095489999999999853e+00
-1.604926000000000075e+00,-6.468500000000000361e-01,-4.108047000000000004e+00
-1.612254999999999994e+00,-6.137029999999999985e-01,-4.126803999999999917e+00
-1.578862999999999905e+00,-6.441050000000000386e-01,-4.090619000000000227e+00
-1.581957999999999975e+00,-6.095140000000000002e-01,-4.098638000000000225e+00
-1.570916999999999897e+00,-6.487760000000000193e-01,-4.120276999999999745e+00
-1.562877999999999989e+00,-6.095970000000000555e-01,-4.099192000000000391e+00
-1.549406999999999979e+00,-6.118970000000000242e-01,-4.114659999999999762e+00
-1.503544999999999909e+00,-6.013009999999999744e-01,-4.043408999999999587e+00
-1.525878999999999985e+00,-5.743369999999999864e-01,-4.103470999999999869e+00
-1.490882999999999958e+00,-6.038810000000000011e-01,-4.060759000000000007e+00
-1.507119000000000097e+00,-5.745479999999999476e-01,-4.104981999999999687e+00
-1.496048000000000044e+00,-6.138430000000000275e-01,-4.127748000000000417e+00
-1.488785000000000025e+00,-5.749300000000000521e-01,-4.107707999999999693e+00
-1.471133000000000024e+00,-6.115629999999999677e-01,-4.112411999999999956e+00
-1.457918000000000047e+00,-5.704179999999999806e-01,-4.075471000000000288e+00
-1.428133000000000097e+00,-5.662150000000000238e-01,-4.045439000000000007e+00
-1.443151999999999990e+00,-5.364090000000000247e-01,-4.087984999999999758e+00
-1.426150999999999947e+00,-5.730699999999999683e-01,-4.094419000000000253e+00
-1.431195999999999913e+00,-5.391540000000000221e-01,-4.108902999999999750e+00
-1.397224999999999939e+00,-5.691380000000000328e-01,-4.066322999999999688e+00
-1.415262000000000020e+00,-5.404539999999999900e-01,-4.118814000000000419e+00
-1.393577999999999983e+00,-5.755360000000000475e-01,-4.112039000000000222e+00
-1.388466999999999896e+00,-5.375860000000000083e-01,-4.096957999999999878e+00
-1.374206000000000039e+00,-5.755289999999999573e-01,-4.111988000000000198e+00
-1.372090999999999950e+00,-5.387279999999999847e-01,-4.105658000000000030e+00
-1.321326999999999918e+00,-5.262080000000000091e-01,-4.010244000000000142e+00
-1.349007000000000067e+00,-5.014159999999999728e-01,-4.094252000000000002e+00
-1.332265999999999950e+00,-5.382529999999999815e-01,-4.102043000000000106e+00
-1.332300000000000040e+00,-5.023830000000000240e-01,-4.102146000000000292e+00
-1.315261000000000013e+00,-5.391979999999999551e-01,-4.109240999999999921e+00
-1.315271999999999997e+00,-5.032550000000000079e-01,-4.109274000000000093e+00
-1.293112000000000039e+00,-5.380300000000000082e-01,-4.100338999999999956e+00
-1.274262000000000006e+00,-4.948409999999999753e-01,-4.040566000000000102e+00
-1.253616000000000064e+00,-4.941999999999999726e-01,-4.035330000000000084e+00
-1.254388000000000059e+00,-5.021120000000000028e-01,-4.099935999999999581e+00
-1.259171999999999958e+00,-4.680250000000000243e-01,-4.115568999999999811e+00
-1.223057000000000061e+00,-4.972199999999999953e-01,-4.059992000000000267e+00
-1.229354999999999976e+00,-4.640819999999999945e-01,-4.080896000000000079e+00
-1.213716999999999935e+00,-5.012550000000000061e-01,-4.092939000000000327e+00
-1.207842000000000082e+00,-4.631979999999999986e-01,-4.073126000000000246e+00
-1.196182999999999996e+00,-5.019810000000000105e-01,-4.098868999999999652e+00
-1.177003999999999939e+00,-4.586520000000000041e-01,-4.033153999999999684e+00
-1.155874000000000068e+00,-4.578019999999999867e-01,-4.025679000000000229e+00
-1.181980000000000031e+00,-4.321309999999999873e-01,-4.116598999999999897e+00
-1.154803999999999942e+00,-4.650009999999999977e-01,-4.088983999999999952e+00
-1.157732999999999901e+00,-4.303210000000000091e-01,-4.099356000000000222e+00
-1.138179999999999970e+00,-4.660750000000000171e-01,-4.098427000000000042e+00
-1.129545000000000021e+00,-4.269589999999999774e-01,-4.067332999999999643e+00
-1.119509000000000087e+00,-4.663340000000000263e-01,-4.100700999999999929e+00
-1.103491000000000000e+00,-4.243029999999999857e-01,-4.042027000000000037e+00
-1.090357999999999938e+00,-4.621589999999999865e-01,-4.063988000000000156e+00
-1.099668000000000090e+00,-4.302509999999999946e-01,-4.098689000000000249e+00
-1.065831999999999891e+00,-4.244589999999999752e-01,-4.043516999999999584e+00
-1.078993000000000091e+00,-3.938920000000000199e-01,-4.093445000000000000e+00
-1.048861000000000043e+00,-4.252949999999999786e-01,-4.051479999999999748e+00
-1.050777000000000072e+00,-3.905660000000000243e-01,-4.058879000000000126e+00
-1.040324000000000026e+00,-4.296449999999999991e-01,-4.092919000000000196e+00
-1.031686000000000103e+00,-3.905710000000000015e-01,-4.058934999999999960e+00
-1.020871000000000084e+00,-4.295660000000000034e-01,-4.092164999999999608e+00
-1.009187999999999974e+00,-3.892630000000000257e-01,-4.045335999999999821e+00
-9.999289999999999567e-01,-3.931080000000000130e-01,-4.085302999999999685e+00
-9.701490000000000391e-01,-3.888789999999999747e-01,-4.041350000000000442e+00
-9.782999999999999474e-01,-3.564970000000000083e-01,-4.075306000000000317e+00
-9.651629999999999932e-01,-3.946180000000000243e-01,-4.100995000000000168e+00
-9.573390000000000510e-01,-3.558359999999999856e-01,-4.067747999999999919e+00
-9.366520000000000401e-01,-3.907769999999999855e-01,-4.061071000000000097e+00
-9.429410000000000291e-01,-3.576369999999999827e-01,-4.088339000000000389e+00
-9.223230000000000040e-01,-3.928150000000000253e-01,-4.082254999999999967e+00
-9.274289999999999479e-01,-3.590820000000000123e-01,-4.104855999999999838e+00
-9.061810000000000143e-01,-3.583200000000000274e-01,-4.096146000000000065e+00
-9.026659999999999684e-01,-3.212369999999999948e-01,-4.080258999999999858e+00
-8.867159999999999487e-01,-3.582449999999999801e-01,-4.095293999999999990e+00
-8.813330000000000330e-01,-3.204640000000000266e-01,-4.070433999999999664e+00
-8.639400000000000412e-01,-3.568000000000000060e-01,-4.078772999999999982e+00
-8.641480000000000272e-01,-3.211970000000000103e-01,-4.079753000000000185e+00
-8.459780000000000078e-01,-3.573219999999999730e-01,-4.084742000000000317e+00
-8.445460000000000189e-01,-3.210459999999999980e-01,-4.077825999999999951e+00
-8.250359999999999916e-01,-3.565809999999999813e-01,-4.076268999999999920e+00
-8.258520000000000305e-01,-3.212400000000000255e-01,-4.080299000000000120e+00
-7.945320000000000160e-01,-3.164159999999999751e-01,-4.019023999999999930e+00
-8.068290000000000184e-01,-2.856119999999999770e-01,-4.081226000000000020e+00
-7.889350000000000529e-01,-3.218500000000000250e-01,-4.088045000000000151e+00
-7.875490000000000546e-01,-2.855860000000000065e-01,-4.080860999999999628e+00
-7.621499999999999941e-01,-3.186959999999999793e-01,-4.047987000000000002e+00
-7.674090000000000078e-01,-2.852399999999999936e-01,-4.075916999999999568e+00
-7.512760000000000549e-01,-3.222039999999999904e-01,-4.092541999999999902e+00
-7.486059999999999937e-01,-2.853859999999999730e-01,-4.077998000000000012e+00
-7.196780000000000399e-01,-2.815779999999999950e-01,-4.023584999999999745e+00
-7.121140000000000247e-01,-2.861489999999999867e-01,-4.088898999999999617e+00
-7.081809999999999494e-01,-2.489969999999999961e-01,-4.066311999999999927e+00
-6.805120000000000058e-01,-2.810460000000000180e-01,-4.015977999999999604e+00
-6.794440000000000479e-01,-2.455289999999999973e-01,-4.009680999999999607e+00
-6.615910000000000402e-01,-2.810380000000000100e-01,-4.015874000000000166e+00
-6.620209999999999706e-01,-2.460680000000000089e-01,-4.018480000000000274e+00
-6.423619999999999886e-01,-2.808950000000000058e-01,-4.013830999999999705e+00
-6.398390000000000466e-01,-2.448180000000000078e-01,-3.998066999999999815e+00
-6.217810000000000281e-01,-2.801350000000000229e-01,-4.002963000000000271e+00
-6.244300000000000406e-01,-2.461619999999999919e-01,-4.020020999999999844e+00
-6.281189999999999829e-01,-2.122429999999999872e-01,-4.043770999999999560e+00
-6.082840000000000469e-01,-2.472910000000000108e-01,-4.038452000000000375e+00
-6.033020000000000049e-01,-2.102279999999999982e-01,-4.005373999999999768e+00
-5.967339999999999867e-01,-2.504210000000000047e-01,-4.089565000000000339e+00
-5.932560000000000056e-01,-2.133950000000000014e-01,-4.065730000000000288e+00
-5.739260000000000472e-01,-2.488779999999999881e-01,-4.064365999999999701e+00
-5.770089999999999941e-01,-2.144699999999999940e-01,-4.086202000000000112e+00
-5.484689999999999843e-01,-2.460400000000000087e-01,-4.018025999999999875e+00
-5.458589999999999831e-01,-2.098879999999999912e-01,-3.998902999999999874e+00
-5.283189999999999831e-01,-2.454649999999999888e-01,-4.008636000000000088e+00
-5.350049999999999528e-01,-2.130610000000000004e-01,-4.059363000000000277e+00
-5.313520000000000465e-01,-1.763389999999999957e-01,-4.031647999999999676e+00
-5.171829999999999483e-01,-2.135920000000000041e-01,-4.069479000000000291e+00
-5.104039999999999688e-01,-1.756600000000000106e-01,-4.016136000000000372e+00
-4.999899999999999900e-01,-2.144340000000000135e-01,-4.085512999999999728e+00
-4.983920000000000017e-01,-1.781240000000000046e-01,-4.072449999999999903e+00
-4.701540000000000163e-01,-2.097030000000000005e-01,-3.995387000000000022e+00
-4.780840000000000090e-01,-1.776999999999999968e-01,-4.062774000000000107e+00
-4.546040000000000081e-01,-2.112159999999999871e-01,-4.024202999999999975e+00
-4.613550000000000151e-01,-1.786270000000000080e-01,-4.083971000000000018e+00
-4.329549999999999788e-01,-1.749199999999999922e-01,-3.999198999999999948e+00
-4.337039999999999784e-01,-1.401779999999999970e-01,-4.006121000000000265e+00
-4.215419999999999723e-01,-1.780500000000000138e-01,-4.070770000000000444e+00
-4.134840000000000182e-01,-1.397170000000000079e-01,-3.992952999999999975e+00
-3.943169999999999731e-01,-1.744819999999999982e-01,-3.989193000000000211e+00
-3.960739999999999816e-01,-1.402069999999999983e-01,-4.006961000000000439e+00
-3.824130000000000029e-01,-1.776749999999999996e-01,-4.062193999999999861e+00
-3.842820000000000125e-01,-1.428349999999999898e-01,-4.082047000000000203e+00
-3.565329999999999888e-01,-1.743689999999999962e-01,-3.986617999999999995e+00
-3.633040000000000158e-01,-1.421449999999999936e-01,-4.062325000000000408e+00
-3.650240000000000151e-01,-1.071129999999999999e-01,-4.081565000000000332e+00
-3.825819999999999776e-01,-3.742199999999999693e-02,-4.277886999999999773e+00
-3.825930000000000164e-01,0.000000000000000000e+00,-4.278010000000000090e+00
-3.819779999999999842e-01,3.736300000000000038e-02,-4.271136000000000266e+00
-3.814500000000000113e-01,7.462199999999999389e-02,-4.265233000000000274e+00
-3.391529999999999823e-01,-1.400669999999999971e-01,-4.002958999999999712e+00
-3.416660000000000252e-01,-1.058290000000000064e-01,-4.032620999999999789e+00
-3.625410000000000021e-01,-7.486299999999999899e-02,-4.279011999999999816e+00
-3.626519999999999744e-01,-3.744299999999999712e-02,-4.280318000000000289e+00
-3.603950000000000209e-01,0.000000000000000000e+00,-4.253675999999999569e+00
-3.613450000000000273e-01,3.730800000000000088e-02,-4.264897000000000382e+00
-3.607130000000000059e-01,7.448599999999999666e-02,-4.257431999999999661e+00
-3.604550000000000254e-01,1.116489999999999982e-01,-4.254387000000000363e+00
-3.617380000000000040e-01,1.493950000000000000e-01,-4.269533000000000023e+00
-3.418059999999999987e-01,-1.494669999999999888e-01,-4.271582999999999686e+00
-3.221510000000000207e-01,-1.056539999999999979e-01,-4.025952000000000197e+00
-3.214299999999999935e-01,-7.027799999999999325e-02,-4.016947000000000045e+00
-3.408939999999999748e-01,-3.726700000000000151e-02,-4.260191999999999979e+00
-3.421230000000000104e-01,0.000000000000000000e+00,-4.275551000000000101e+00
-3.411589999999999900e-01,3.729600000000000276e-02,-4.263501999999999903e+00
-3.407109999999999861e-01,7.449400000000000466e-02,-4.257899000000000100e+00
-3.398849999999999927e-01,1.114699999999999996e-01,-4.247582000000000413e+00
-3.399929999999999897e-01,1.486740000000000006e-01,-4.248929999999999652e+00
-3.409880000000000133e-01,1.863859999999999961e-01,-4.261366999999999905e+00
-3.220350000000000157e-01,-1.870279999999999998e-01,-4.276038999999999923e+00
-3.226330000000000031e-01,-1.499000000000000055e-01,-4.283977000000000146e+00
-3.230399999999999938e-01,-1.125670000000000004e-01,-4.289380999999999666e+00
-3.216240000000000210e-01,-7.471600000000000463e-02,-4.270585999999999771e+00
-3.223550000000000026e-01,-3.744299999999999712e-02,-4.280287000000000397e+00
-3.209779999999999855e-01,0.000000000000000000e+00,-4.262002999999999986e+00
-3.213070000000000093e-01,3.732100000000000001e-02,-4.266373999999999889e+00
-3.203540000000000276e-01,7.442100000000000104e-02,-4.253713000000000299e+00
-3.201140000000000096e-01,1.115479999999999944e-01,-4.250531999999999755e+00
-3.191950000000000065e-01,1.483029999999999904e-01,-4.238331999999999766e+00
-3.197760000000000047e-01,1.857159999999999922e-01,-4.246037000000000283e+00
-3.206609999999999738e-01,2.234760000000000080e-01,-4.257794999999999774e+00
-3.017839999999999967e-01,-1.869520000000000071e-01,-4.274287000000000170e+00
-3.028049999999999908e-01,-1.500670000000000059e-01,-4.288742000000000054e+00
-3.019560000000000022e-01,-1.122350000000000014e-01,-4.276718999999999937e+00
-3.000010000000000177e-01,-7.433900000000000230e-02,-4.249026999999999887e+00
-3.015050000000000230e-01,-3.735600000000000032e-02,-4.270334000000000074e+00
-3.012440000000000118e-01,0.000000000000000000e+00,-4.266632999999999676e+00
-3.016170000000000240e-01,3.737000000000000044e-02,-4.271921999999999997e+00
-3.003529999999999811e-01,7.442600000000000604e-02,-4.254021999999999970e+00
-2.991960000000000175e-01,1.112090000000000023e-01,-4.237627999999999950e+00
-3.004809999999999981e-01,1.489149999999999918e-01,-4.255830999999999698e+00
-2.983180000000000276e-01,1.848039999999999961e-01,-4.225185999999999886e+00
-2.999209999999999932e-01,2.229569999999999885e-01,-4.247902999999999984e+00
-2.997790000000000177e-01,2.599929999999999741e-01,-4.245879999999999654e+00
-2.820829999999999727e-01,-2.246740000000000126e-01,-4.280619999999999870e+00
-2.829479999999999773e-01,-1.878029999999999977e-01,-4.293749000000000038e+00
-2.815989999999999882e-01,-1.495259999999999923e-01,-4.273283000000000165e+00
-2.820349999999999802e-01,-1.123180000000000012e-01,-4.279904000000000153e+00
-2.833060000000000023e-01,-7.521600000000000508e-02,-4.299179999999999779e+00
-2.802749999999999964e-01,-3.720600000000000296e-02,-4.253190000000000026e+00
-2.814150000000000262e-01,0.000000000000000000e+00,-4.270495000000000374e+00
-2.817339999999999844e-01,3.739900000000000169e-02,-4.275329000000000157e+00
-2.811949999999999728e-01,7.465600000000000014e-02,-4.267149999999999999e+00
-2.798320000000000252e-01,1.114409999999999984e-01,-4.246466999999999992e+00
-2.806350000000000233e-01,1.490140000000000076e-01,-4.258657999999999610e+00
-2.792200000000000237e-01,1.853289999999999937e-01,-4.237184000000000061e+00
-2.803109999999999769e-01,2.232629999999999892e-01,-4.253733999999999682e+00
-2.793080000000000007e-01,2.595410000000000217e-01,-4.238508000000000386e+00
-2.621319999999999761e-01,-2.623179999999999956e-01,-4.283853999999999829e+00
-2.617840000000000167e-01,-2.245449999999999946e-01,-4.278165000000000440e+00
-2.615959999999999952e-01,-1.869869999999999866e-01,-4.275093000000000032e+00
-2.621229999999999949e-01,-1.498909999999999965e-01,-4.283714999999999939e+00
-2.612639999999999962e-01,-1.120499999999999968e-01,-4.269667000000000101e+00
-2.617129999999999734e-01,-7.482800000000000562e-02,-4.277004999999999946e+00
-2.611160000000000148e-01,-3.732900000000000107e-02,-4.267248000000000374e+00
-2.615450000000000275e-01,0.000000000000000000e+00,-4.274269000000000318e+00
-2.610100000000000198e-01,3.731399999999999995e-02,-4.265526999999999624e+00
-2.615460000000000007e-01,7.478100000000000025e-02,-4.274288000000000309e+00
-2.608449999999999935e-01,1.118699999999999972e-01,-4.262827999999999840e+00
-2.596040000000000014e-01,1.484499999999999986e-01,-4.242542000000000257e+00
-2.595000000000000084e-01,1.854889999999999872e-01,-4.240839000000000247e+00
-2.602180000000000049e-01,2.232020000000000115e-01,-4.252574000000000076e+00
-2.595040000000000124e-01,2.596879999999999744e-01,-4.240903999999999563e+00
-2.596660000000000079e-01,2.969720000000000137e-01,-4.243551000000000073e+00
-2.430529999999999913e-01,-2.634940000000000060e-01,-4.303060999999999581e+00
-2.419060000000000099e-01,-2.247860000000000136e-01,-4.282753999999999728e+00
-2.416409999999999947e-01,-1.871170000000000055e-01,-4.278076999999999686e+00
-2.414139999999999897e-01,-1.495529999999999915e-01,-4.274053999999999576e+00
-2.415069999999999995e-01,-1.122080000000000022e-01,-4.275694999999999801e+00
-2.420090000000000019e-01,-7.496099999999999985e-02,-4.284577999999999776e+00
-2.410609999999999975e-01,-3.733399999999999913e-02,-4.267796999999999841e+00
-2.423500000000000099e-01,0.000000000000000000e+00,-4.290618000000000265e+00
-2.405960000000000043e-01,3.726200000000000345e-02,-4.259564000000000128e+00
-2.404399999999999871e-01,7.447499999999999953e-02,-4.256814000000000320e+00
-2.406429999999999958e-01,1.118070000000000036e-01,-4.260405000000000442e+00
-2.410239999999999883e-01,1.493109999999999993e-01,-4.267140999999999629e+00
-2.396770000000000012e-01,1.855960000000000110e-01,-4.243299000000000376e+00
-2.128170000000000062e-01,1.977559999999999873e-01,-3.767755999999999883e+00
-2.134109999999999896e-01,2.313600000000000101e-01,-3.778283000000000058e+00
-2.389439999999999897e-01,2.960450000000000026e-01,-4.230317000000000327e+00
-2.227230000000000043e-01,3.449349999999999916e-01,-3.943141999999999925e+00
-2.218890000000000029e-01,3.780089999999999839e-01,-3.928380000000000205e+00
-2.212550000000000072e-01,-2.616689999999999849e-01,-4.273258000000000223e+00
-2.223559999999999981e-01,-2.254039999999999933e-01,-4.294520999999999589e+00
-2.215820000000000012e-01,-1.871829999999999883e-01,-4.279575000000000351e+00
-2.219260000000000121e-01,-1.499790000000000012e-01,-4.286215999999999582e+00
-2.215199999999999947e-01,-1.122780000000000028e-01,-4.278374000000000343e+00
-2.209889999999999910e-01,-7.467300000000000326e-02,-4.268112000000000350e+00
-2.214109999999999967e-01,-3.740799999999999681e-02,-4.276271000000000377e+00
-2.014980000000000104e-01,0.000000000000000000e+00,-3.891681999999999864e+00
-2.010879999999999890e-01,3.397399999999999726e-02,-3.883758999999999961e+00
-2.013310000000000100e-01,6.802999999999999325e-02,-3.888447000000000209e+00
-2.197389999999999899e-01,1.113760000000000028e-01,-4.243975999999999971e+00
-2.196480000000000099e-01,1.484389999999999876e-01,-4.242221999999999937e+00
-1.955119999999999914e-01,1.651600000000000013e-01,-3.776054999999999939e+00
-1.948310000000000042e-01,1.975010000000000099e-01,-3.762903000000000109e+00
-1.868470000000000131e-01,2.209760000000000058e-01,-3.608711000000000002e+00
-2.186579999999999913e-01,2.955400000000000249e-01,-4.223099000000000380e+00
-2.201859999999999928e-01,3.348059999999999925e-01,-4.252604999999999968e+00
-2.050790000000000113e-01,3.464829999999999854e-01,-3.960828999999999933e+00
-2.050109999999999988e-01,3.810049999999999826e-01,-3.959519999999999929e+00
-2.024859999999999993e-01,-3.010499999999999843e-01,-4.301826000000000150e+00
-2.027390000000000025e-01,-2.637479999999999825e-01,-4.307210000000000427e+00
-2.019700000000000106e-01,-2.252129999999999965e-01,-4.290875999999999912e+00
-2.008169999999999955e-01,-1.866049999999999931e-01,-4.266372999999999749e+00
-2.018260000000000054e-01,-1.500340000000000007e-01,-4.287806999999999924e+00
-2.016060000000000074e-01,-1.124030000000000029e-01,-4.283136999999999972e+00
-2.015280000000000127e-01,-7.490700000000000136e-02,-4.281487000000000265e+00
-2.012400000000000022e-01,-3.740000000000000269e-02,-4.275362000000000329e+00
-1.816020000000000134e-01,0.000000000000000000e+00,-3.858156000000000141e+00
-1.813019999999999909e-01,3.369400000000000173e-02,-3.851770999999999834e+00
-1.819270000000000054e-01,6.762100000000000055e-02,-3.865063000000000137e+00
-2.004990000000000105e-01,1.117859999999999965e-01,-4.259610000000000340e+00
-2.004740000000000133e-01,1.490289999999999948e-01,-4.259076999999999558e+00
-2.001360000000000083e-01,1.859719999999999984e-01,-4.251896000000000342e+00
-1.769969999999999877e-01,1.973650000000000126e-01,-3.760314999999999852e+00
-1.690790000000000071e-01,2.199589999999999879e-01,-3.592093999999999898e+00
-1.990550000000000097e-01,2.959479999999999889e-01,-4.228932000000000357e+00
-1.991279999999999994e-01,3.330649999999999999e-01,-4.230491999999999919e+00
-1.862129999999999896e-01,3.460710000000000175e-01,-3.956119000000000163e+00
